SquareFeet,Bedrooms,Bathrooms,YearBuilt,Neighborhood_Rural,Neighborhood_Suburb,Neighborhood_Urban,Price
1292,4,2,1980,0.0,1.0,0.0,147241.5336506042
2007,4,3,1999,0.0,1.0,0.0,262255.2941381677
1592,3,3,1994,0.0,1.0,0.0,180056.532073829
1157,5,3,2012,1.0,0.0,0.0,87137.890454451
1972,2,3,1956,0.0,1.0,0.0,128348.28432313474
2423,4,1,1979,0.0,0.0,1.0,180403.9591983237
2406,3,2,1996,0.0,0.0,1.0,260325.2298484135
1848,4,2,1966,0.0,0.0,1.0,274279.47486502765
1974,4,2,1972,0.0,0.0,1.0,223688.80070353637
2272,3,3,1958,0.0,0.0,1.0,290450.93903390924
1068,5,3,1969,0.0,1.0,0.0,69211.3344810369
2447,3,2,1965,0.0,0.0,1.0,301425.804742448
1297,4,3,2018,1.0,0.0,0.0,134511.65977442358
1809,5,3,1985,0.0,1.0,0.0,137492.84570106852
1932,3,2,1986,0.0,1.0,0.0,275680.8610329418
2029,4,3,2014,1.0,0.0,0.0,245928.4609485916
2508,3,1,1968,0.0,0.0,1.0,298590.84194155614
1016,2,3,2011,1.0,0.0,0.0,43643.30690699516
2245,3,1,1954,0.0,0.0,1.0,240486.20931027224
1811,4,3,2010,0.0,1.0,0.0,104974.89531317094
2149,4,3,1985,1.0,0.0,0.0,269324.8984958716
2374,2,1,2013,0.0,0.0,1.0,334186.1984375575
1769,4,2,2006,0.0,1.0,0.0,261743.90674474213
1923,3,3,1984,1.0,0.0,0.0,229781.02319932895
2657,5,2,2001,0.0,0.0,1.0,327412.463784479
2702,4,1,2000,0.0,0.0,1.0,344136.63199124974
1489,2,1,1950,0.0,0.0,1.0,129878.93474610533
2886,3,1,1987,1.0,0.0,0.0,230911.02902760508
2972,5,3,2001,0.0,1.0,0.0,314369.43440197886
1341,3,2,1980,0.0,0.0,1.0,136880.2644715225
1520,3,3,1986,0.0,1.0,0.0,172393.05745963086
1108,2,1,1970,1.0,0.0,0.0,88240.70266707565
2902,2,1,1999,0.0,0.0,1.0,372060.217397129
1711,3,3,1998,0.0,0.0,1.0,202302.6343265564
2502,2,3,1984,0.0,1.0,0.0,273528.24201909656
2274,2,1,1954,0.0,0.0,1.0,248602.68500299804
2762,2,3,1999,1.0,0.0,0.0,289715.1939261939
1638,5,3,2007,0.0,1.0,0.0,177920.512148352
2625,5,3,1991,0.0,0.0,1.0,261843.2406708788
1249,4,1,1988,0.0,0.0,1.0,200216.37068579023
1341,5,2,1951,0.0,1.0,0.0,158338.29677247326
2218,5,3,1978,0.0,0.0,1.0,185228.13581090764
2605,5,2,1999,0.0,0.0,1.0,210096.74978841527
2028,5,1,1984,0.0,1.0,0.0,184210.77355558556
2505,2,2,2000,1.0,0.0,0.0,262083.12292271195
1627,4,3,2010,0.0,1.0,0.0,157792.2334807186
1245,3,2,1963,0.0,1.0,0.0,148778.42497781877
1845,4,3,1973,1.0,0.0,0.0,178118.78694159788
1410,4,1,1999,1.0,0.0,0.0,224199.3914348097
1125,2,2,2013,1.0,0.0,0.0,105204.6553885826
2721,5,2,2015,0.0,0.0,1.0,362666.67443626747
2865,4,2,1953,0.0,0.0,1.0,334901.8744493213
2487,4,3,1989,0.0,1.0,0.0,300587.84732004494
2967,4,1,1960,0.0,1.0,0.0,281452.36548507435
2818,5,3,1968,1.0,0.0,0.0,363686.8689094721
1437,3,2,1970,1.0,0.0,0.0,242076.6856523273
2260,3,2,1960,0.0,0.0,1.0,163043.13285055407
2859,3,3,1997,0.0,0.0,1.0,256918.4755494788
1874,4,3,2013,1.0,0.0,0.0,360193.95948601555
2863,3,2,1974,1.0,0.0,0.0,353956.9164827125
2176,4,1,2009,0.0,1.0,0.0,196489.85412130808
1621,2,2,2004,1.0,0.0,0.0,254654.64077205712
2028,3,2,1966,1.0,0.0,0.0,249908.62854710344
2706,5,3,1968,0.0,0.0,1.0,301234.44404036074
2148,3,3,1991,1.0,0.0,0.0,282022.7304262219
2626,2,2,1992,0.0,1.0,0.0,320693.4534679276
1267,2,1,1991,1.0,0.0,0.0,189181.2358658984
2367,5,1,1967,0.0,0.0,1.0,296784.6919952296
2190,3,2,2000,0.0,1.0,0.0,227458.6856396581
2138,3,3,2006,0.0,0.0,1.0,361965.8499233084
2211,2,3,1989,1.0,0.0,0.0,318174.97489506885
1834,2,3,2009,1.0,0.0,0.0,184501.51621991157
1061,2,3,1950,0.0,0.0,1.0,232558.2362261865
1247,3,2,1962,0.0,1.0,0.0,81609.29319470246
2608,3,1,1980,1.0,0.0,0.0,246470.7701587568
2179,5,1,1957,1.0,0.0,0.0,227125.3647382164
2850,4,2,1959,0.0,0.0,1.0,242826.54759951492
1016,5,2,1971,0.0,0.0,1.0,58808.49087575497
2578,2,2,1978,0.0,0.0,1.0,270991.68917157385
1716,2,2,1982,1.0,0.0,0.0,255019.5558361629
1468,2,1,2002,1.0,0.0,0.0,154689.8561402719
1282,4,3,1975,0.0,1.0,0.0,115679.11214755027
2001,3,2,1951,0.0,0.0,1.0,254251.61651690747
2382,5,1,1995,1.0,0.0,0.0,319629.05068287667
2131,2,2,1956,0.0,1.0,0.0,211254.40764848085
1539,2,2,1978,0.0,0.0,1.0,144527.26008530706
1549,2,2,2004,0.0,0.0,1.0,68475.27042445782
1656,3,3,2007,0.0,1.0,0.0,202649.0770772506
1721,4,1,1990,1.0,0.0,0.0,264132.4477671725
1725,5,2,1986,1.0,0.0,0.0,203074.3054275096
2964,5,1,1970,1.0,0.0,0.0,358303.6203732015
1417,2,1,1964,0.0,1.0,0.0,104277.91040279609
2843,4,1,1971,0.0,1.0,0.0,319910.4605075176
1480,4,3,1998,0.0,0.0,1.0,192665.0284525914
1507,3,2,2015,0.0,0.0,1.0,210833.6433539823
1449,5,2,1982,0.0,0.0,1.0,175553.5378543746
1303,4,1,1990,1.0,0.0,0.0,148218.56903078398
1373,4,2,1978,0.0,1.0,0.0,59230.34969047531
1452,3,3,1964,0.0,1.0,0.0,134067.4885427772
2278,5,3,1997,0.0,0.0,1.0,326279.3260550314
2775,4,2,1972,0.0,0.0,1.0,264017.9876734687
2646,4,2,1975,0.0,0.0,1.0,323250.20350107225
1358,2,2,2008,0.0,0.0,1.0,143319.62826634894
2431,4,2,1988,0.0,1.0,0.0,394995.4065101323
2637,2,2,2018,0.0,0.0,1.0,317824.7803746588
1339,2,3,1974,0.0,0.0,1.0,181233.80922041068
2996,5,3,1975,1.0,0.0,0.0,335824.66088152054
2979,2,2,1978,0.0,1.0,0.0,360041.88788956386
2052,4,2,1985,0.0,0.0,1.0,147537.0268698592
1906,2,1,1962,0.0,0.0,1.0,163475.5680313739
2466,2,2,2014,0.0,0.0,1.0,278710.611860099
2307,3,3,1959,1.0,0.0,0.0,227542.1426342323
1319,3,2,1975,0.0,0.0,1.0,124516.29237582294
2836,3,2,1979,0.0,1.0,0.0,374780.1852742679
2910,3,3,1952,1.0,0.0,0.0,327740.531922805
2220,5,1,2013,0.0,1.0,0.0,262539.695410664
1795,4,1,1966,0.0,0.0,1.0,146043.53526284176
1400,5,3,1952,0.0,1.0,0.0,170045.73900162318
2633,2,3,2020,0.0,0.0,1.0,262840.758532756
2733,4,2,2006,1.0,0.0,0.0,357964.6070452285
1792,2,3,2012,0.0,0.0,1.0,194831.0133830381
1111,2,2,1984,1.0,0.0,0.0,91996.306869634
2935,5,1,1966,0.0,0.0,1.0,327366.2706347419
1923,5,2,1978,0.0,0.0,1.0,304772.5981088984
1789,5,2,1968,0.0,1.0,0.0,166187.92311309205
2702,3,1,1956,0.0,1.0,0.0,262497.96307353274
2600,3,1,2015,0.0,0.0,1.0,273642.3343686684
2135,4,3,1967,0.0,1.0,0.0,218398.9259622128
2588,4,3,2015,0.0,1.0,0.0,350238.4752116004
2237,4,3,1982,1.0,0.0,0.0,310038.1148640512
2770,4,1,1961,1.0,0.0,0.0,306093.83393497946
1880,5,3,2014,1.0,0.0,0.0,305647.9088776054
2443,5,2,1995,0.0,1.0,0.0,187585.91135983268
1603,3,2,1987,1.0,0.0,0.0,169939.7714225368
1673,3,3,1965,0.0,0.0,1.0,203002.49028979192
2729,5,3,1984,0.0,0.0,1.0,292985.9238522988
2446,4,2,1989,1.0,0.0,0.0,302674.0395006481
2345,4,2,1965,1.0,0.0,0.0,251540.2374232749
1148,2,3,2003,0.0,1.0,0.0,163174.93998526377
2016,4,1,1959,1.0,0.0,0.0,372301.3212576878
1603,2,2,1963,0.0,0.0,1.0,155377.1204262786
2652,3,3,1954,0.0,0.0,1.0,282857.33210586384
1548,2,2,1989,0.0,1.0,0.0,145820.7787085458
2113,5,1,2020,0.0,0.0,1.0,183961.4331095997
2281,3,2,1982,0.0,1.0,0.0,137447.9457811471
1646,3,2,1959,0.0,1.0,0.0,236313.25367470912
2711,4,3,1958,1.0,0.0,0.0,347978.0870111399
2509,3,3,1981,0.0,0.0,1.0,233920.02803063777
2457,2,3,2006,0.0,0.0,1.0,165458.06663084327
1029,4,2,2005,0.0,0.0,1.0,121967.31020909194
1079,3,2,2020,0.0,0.0,1.0,112675.55374675377
2046,4,1,1971,0.0,0.0,1.0,215965.6502006418
1783,5,2,2020,0.0,0.0,1.0,200351.86368621705
2743,3,1,1968,0.0,0.0,1.0,349499.323633079
1512,4,2,2016,0.0,1.0,0.0,201788.69905167975
1381,5,3,2008,0.0,0.0,1.0,123519.22453264942
1602,2,3,1971,0.0,1.0,0.0,261140.6348728383
2209,4,1,1969,0.0,1.0,0.0,221848.61570254652
2824,4,3,1993,1.0,0.0,0.0,250917.55171990063
1841,2,1,2008,1.0,0.0,0.0,149546.04856903903
1274,4,3,1969,1.0,0.0,0.0,141223.36425579074
2031,2,3,1989,0.0,1.0,0.0,164129.1041739535
2481,4,1,1993,0.0,1.0,0.0,183792.5610593994
1028,4,1,1962,0.0,0.0,1.0,100277.29549570274
2291,2,1,1968,1.0,0.0,0.0,144592.96226958846
1821,4,2,1992,1.0,0.0,0.0,230101.56057643387
2121,3,3,2019,0.0,0.0,1.0,260938.1170883917
2751,2,2,1965,1.0,0.0,0.0,342491.4674405847
2705,4,2,1977,1.0,0.0,0.0,220474.4979146719
1811,4,3,2017,0.0,1.0,0.0,213574.86322071613
2504,2,1,1977,0.0,0.0,1.0,308063.8265304171
2673,5,2,1991,1.0,0.0,0.0,382135.1009709468
1136,4,3,1981,1.0,0.0,0.0,177642.9566189685
1491,2,1,1967,0.0,0.0,1.0,129702.77917427046
1118,5,2,1998,1.0,0.0,0.0,88834.94439182525
2420,2,2,2001,1.0,0.0,0.0,223748.36499271632
2891,5,1,2008,0.0,0.0,1.0,324841.9855788594
2360,4,3,2002,1.0,0.0,0.0,187707.3570673858
1515,4,1,1959,0.0,1.0,0.0,123626.76990005812
1897,4,1,1977,0.0,0.0,1.0,227919.30331886347
1732,3,3,2004,0.0,0.0,1.0,158710.69315356796
1721,5,2,2014,1.0,0.0,0.0,269235.33195519727
1949,5,2,1999,1.0,0.0,0.0,157738.15065643055
1478,3,1,1981,0.0,1.0,0.0,227979.9264834544
2577,3,2,1964,1.0,0.0,0.0,354670.2666794227
1969,3,3,2016,0.0,0.0,1.0,286101.4622372755
1860,4,1,2014,0.0,1.0,0.0,222682.9837075144
1795,3,2,2010,0.0,0.0,1.0,91369.09841642992
1049,5,3,1951,0.0,0.0,1.0,165742.45744161255
2060,3,2,2006,0.0,1.0,0.0,173510.98561609464
2312,4,3,1965,1.0,0.0,0.0,244443.0917965473
2008,5,3,1984,0.0,0.0,1.0,335796.5312614866
2877,3,1,1961,1.0,0.0,0.0,282958.5553237845
1579,4,1,1984,0.0,1.0,0.0,191532.61828196
2412,3,2,1977,1.0,0.0,0.0,276491.3655543078
2406,3,1,1975,0.0,0.0,1.0,261109.5397395876
2538,4,3,1994,0.0,1.0,0.0,385958.07163614535
1899,3,2,1959,0.0,1.0,0.0,240375.46454290845
2033,5,3,1951,0.0,0.0,1.0,191272.0922161892
1084,4,3,1966,1.0,0.0,0.0,114003.38878630892
2310,3,2,2007,0.0,1.0,0.0,192582.8000257464
2594,4,3,1950,0.0,0.0,1.0,248510.6182083501
1356,5,2,1988,0.0,1.0,0.0,77581.33862396226
2291,3,2,2011,1.0,0.0,0.0,304756.25068207143
2409,5,1,2001,1.0,0.0,0.0,258704.87972065495
1241,3,1,1961,1.0,0.0,0.0,197191.905004611
2039,5,1,2019,0.0,0.0,1.0,223705.39921186396
2685,4,3,1989,0.0,0.0,1.0,358457.61211100407
2970,4,2,1998,1.0,0.0,0.0,362246.9426197506
1065,2,1,2018,0.0,1.0,0.0,56955.76898282213
1732,5,1,2008,0.0,0.0,1.0,111683.14410268344
2560,4,3,1977,1.0,0.0,0.0,315530.276300334
1375,5,2,2012,1.0,0.0,0.0,73697.36676473473
2027,5,1,1960,1.0,0.0,0.0,250922.9042517313
1088,3,1,1953,0.0,0.0,1.0,121044.0573584462
2032,5,2,1953,1.0,0.0,0.0,199925.0324822505
2583,5,1,1979,1.0,0.0,0.0,274239.03302155447
1988,2,2,1951,1.0,0.0,0.0,208395.6782786548
1151,4,3,1966,0.0,1.0,0.0,104311.96697176862
2670,4,3,2020,0.0,0.0,1.0,223909.431671878
1579,5,2,2014,1.0,0.0,0.0,245512.3527402568
2912,2,1,1954,0.0,1.0,0.0,299599.19573509466
2799,4,3,2002,1.0,0.0,0.0,303887.64276132063
1088,3,3,1954,0.0,1.0,0.0,216255.03291869332
1258,5,1,1963,0.0,0.0,1.0,119493.29706950004
2457,3,2,1995,0.0,0.0,1.0,182843.821429238
1024,2,2,2005,0.0,1.0,0.0,62628.424229540295
1731,3,2,1972,0.0,1.0,0.0,217494.8709011315
1449,5,2,1974,0.0,1.0,0.0,188040.82724003048
2377,2,3,2016,0.0,0.0,1.0,256202.9962478454
1548,2,2,1956,0.0,1.0,0.0,175472.24087712346
1637,5,2,2001,0.0,1.0,0.0,235732.51181601535
2229,2,1,1972,0.0,0.0,1.0,115730.71817525392
1212,3,1,2016,0.0,0.0,1.0,244138.1614907147
2821,2,2,1982,0.0,1.0,0.0,317824.62497147446
2824,3,3,2003,0.0,0.0,1.0,349939.5918831686
1123,2,1,1998,0.0,1.0,0.0,86765.5489301144
2138,3,1,1999,0.0,1.0,0.0,292885.971215807
2963,5,1,2018,0.0,0.0,1.0,279019.57675442763
1135,5,1,2019,1.0,0.0,0.0,134642.09252070982
2731,5,2,1963,1.0,0.0,0.0,286554.4247037341
2612,4,3,2005,0.0,1.0,0.0,248269.45943606284
1910,4,3,1959,0.0,0.0,1.0,315581.23469978245
2385,5,3,1982,1.0,0.0,0.0,306874.27563903626
2979,3,3,1961,1.0,0.0,0.0,377346.1408433694
1479,2,2,2014,0.0,0.0,1.0,95548.69265099622
1302,5,1,1985,0.0,0.0,1.0,129689.58498399786
2941,3,1,1970,0.0,0.0,1.0,319768.76616023533
2755,2,1,1971,0.0,1.0,0.0,283760.04206592275
1654,3,1,1994,0.0,1.0,0.0,205236.3265816499
1449,3,1,1963,1.0,0.0,0.0,184068.8851232269
1260,3,1,1985,0.0,1.0,0.0,94073.29357963128
1462,3,3,2020,0.0,0.0,1.0,59434.65259939793
1238,5,1,2019,1.0,0.0,0.0,131229.9924492119
2443,3,2,2011,0.0,1.0,0.0,310722.233428271
1096,5,2,2005,1.0,0.0,0.0,112749.44587464216
1882,2,3,1980,0.0,1.0,0.0,239918.91131460396
2276,2,3,1986,0.0,1.0,0.0,327281.1269801903
2234,3,2,1988,0.0,1.0,0.0,252086.0103103331
1099,3,2,1984,0.0,0.0,1.0,111724.41106627416
1006,3,2,2008,0.0,0.0,1.0,208925.718804658
1407,3,2,1998,0.0,1.0,0.0,199974.4607218678
1474,5,3,1973,0.0,1.0,0.0,230672.8092468499
1668,4,2,1972,0.0,1.0,0.0,273856.3394977008
2872,2,2,2002,1.0,0.0,0.0,311486.31994303624
2831,5,3,2016,0.0,1.0,0.0,324148.34541347384
1035,3,3,2005,1.0,0.0,0.0,158015.1124812666
1839,5,1,2006,0.0,1.0,0.0,262994.83846577146
1603,2,1,1965,0.0,0.0,1.0,231331.36958880868
2785,2,3,2003,1.0,0.0,0.0,259240.485805656
1430,2,2,1991,1.0,0.0,0.0,217058.13325150535
1492,2,3,1972,0.0,1.0,0.0,162453.4333019455
2346,3,1,1971,1.0,0.0,0.0,217791.25517259765
2441,2,1,1985,0.0,1.0,0.0,268620.79940385465
1016,5,2,1997,1.0,0.0,0.0,-13803.68405898445
1489,2,3,2015,0.0,0.0,1.0,250672.4107887156
2821,3,3,2015,0.0,1.0,0.0,340544.0139500007
2395,2,1,2007,0.0,0.0,1.0,328016.78904334607
1757,5,3,1977,0.0,0.0,1.0,142577.55402092065
2904,5,3,2000,0.0,0.0,1.0,265136.6605266546
2690,3,3,2013,0.0,0.0,1.0,316917.6810640044
1125,5,3,2014,1.0,0.0,0.0,113032.008036702
2606,4,3,1975,1.0,0.0,0.0,208740.1003029883
1131,5,3,1977,0.0,1.0,0.0,110833.47497392612
2528,4,1,1984,0.0,1.0,0.0,285395.1007084873
1446,4,3,1976,0.0,1.0,0.0,62477.1642672375
2777,4,1,1958,1.0,0.0,0.0,287203.3247497153
1962,5,2,1975,0.0,0.0,1.0,284390.3164892058
1315,4,1,2018,0.0,1.0,0.0,190331.64940900405
2608,3,3,1952,0.0,0.0,1.0,238048.74489091497
1503,3,1,1951,1.0,0.0,0.0,233785.6590179287
1775,5,1,1957,0.0,1.0,0.0,264755.81752051506
1897,5,1,1957,0.0,1.0,0.0,242683.5305452091
2331,5,2,1964,1.0,0.0,0.0,307791.89105213527
2751,3,3,2012,0.0,1.0,0.0,291313.86565216864
2214,3,3,1961,0.0,1.0,0.0,239933.4084998154
2031,2,3,2002,1.0,0.0,0.0,183399.31189016477
1483,2,3,1956,0.0,0.0,1.0,137153.0485381106
2323,3,3,1992,0.0,1.0,0.0,222247.82472893212
1252,5,3,1972,0.0,0.0,1.0,204133.36135591185
2738,4,2,1959,1.0,0.0,0.0,351349.51891149936
1247,5,3,1961,1.0,0.0,0.0,225244.72923075952
1690,2,1,1998,1.0,0.0,0.0,298473.5055261721
2850,5,2,1974,0.0,0.0,1.0,379328.69218495593
2860,2,1,1971,1.0,0.0,0.0,275568.6761008431
1362,4,1,2020,1.0,0.0,0.0,120080.05112120266
2664,5,2,1962,1.0,0.0,0.0,287544.7527386723
2631,4,3,1998,0.0,0.0,1.0,329215.4127322002
1043,5,2,1990,0.0,1.0,0.0,189252.19647744237
1517,3,1,1961,0.0,0.0,1.0,162372.595206385
1848,5,2,1998,1.0,0.0,0.0,231519.0455078768
2321,4,2,1958,0.0,0.0,1.0,359701.91289952147
1680,3,3,1992,1.0,0.0,0.0,169235.92998946915
1287,2,1,1993,0.0,0.0,1.0,144349.91153386256
2021,4,1,1975,0.0,0.0,1.0,245535.15447515665
2173,5,1,1988,1.0,0.0,0.0,251813.4068835425
1224,3,1,2020,0.0,0.0,1.0,151063.89286646288
2925,4,2,1954,0.0,1.0,0.0,379199.7407634277
2686,5,2,1963,0.0,1.0,0.0,329238.3718252988
2947,3,1,2003,1.0,0.0,0.0,321705.3191259021
1733,3,2,1993,1.0,0.0,0.0,172533.18981621278
2149,3,3,1989,0.0,0.0,1.0,263147.5721550442
1253,2,3,2001,0.0,0.0,1.0,120535.3971874837
2291,2,2,2001,1.0,0.0,0.0,168684.72411027973
2536,4,3,1994,0.0,1.0,0.0,266026.0990745346
1074,3,1,1955,1.0,0.0,0.0,154392.3865897939
2552,5,2,2014,1.0,0.0,0.0,313443.80215332145
2952,3,1,1969,0.0,0.0,1.0,344786.04692536034
2596,2,3,2006,0.0,0.0,1.0,207067.598713763
1466,2,1,1997,0.0,1.0,0.0,156986.4973073263
2633,5,2,1998,1.0,0.0,0.0,271673.2745041623
2915,3,3,1979,1.0,0.0,0.0,332777.04903436854
1030,3,3,2001,0.0,1.0,0.0,123134.7268879486
1895,4,2,1985,0.0,0.0,1.0,197144.46672295468
1727,3,3,1995,0.0,1.0,0.0,219780.2637537431
1893,5,1,1955,1.0,0.0,0.0,237735.22462525297
1676,3,2,1966,1.0,0.0,0.0,154906.15344695305
1437,2,3,1966,0.0,0.0,1.0,230436.6974703709
2618,3,1,1990,1.0,0.0,0.0,375675.7036343642
1569,3,3,1977,1.0,0.0,0.0,209976.3694763148
1839,5,3,2002,0.0,1.0,0.0,278991.8900866118
2703,5,1,1955,0.0,1.0,0.0,284511.62884312426
2613,2,3,1984,0.0,1.0,0.0,313958.03847649647
1778,5,2,2015,0.0,1.0,0.0,232684.48198031375
1464,3,3,1965,1.0,0.0,0.0,207169.3257453156
2666,4,2,2019,1.0,0.0,0.0,347635.27313312626
2496,2,3,1995,0.0,1.0,0.0,228326.54200325365
1484,2,2,1954,1.0,0.0,0.0,137509.64719633263
1104,4,2,2011,1.0,0.0,0.0,75598.22827742714
1198,3,3,1998,1.0,0.0,0.0,152606.15999488404
1040,3,2,1980,1.0,0.0,0.0,171805.916424456
2382,3,3,1959,0.0,0.0,1.0,322801.0255183751
2429,3,1,2011,0.0,0.0,1.0,304957.469409247
2430,4,2,1974,0.0,1.0,0.0,336770.60170233133
2397,2,2,1965,0.0,1.0,0.0,283920.13648066536
2779,2,2,2010,1.0,0.0,0.0,368679.3769584847
2542,2,2,1998,1.0,0.0,0.0,246342.7554490721
2260,5,2,2005,0.0,1.0,0.0,270229.76631923235
2637,3,2,1987,1.0,0.0,0.0,264435.58110371005
1898,5,1,1962,0.0,0.0,1.0,250876.09283448968
1907,5,3,1964,1.0,0.0,0.0,164925.0662712781
1031,2,1,1983,0.0,0.0,1.0,99658.42335666258
1071,4,1,1985,0.0,1.0,0.0,99259.67310749
2825,2,3,1983,0.0,1.0,0.0,413724.98629341007
1591,2,3,1973,0.0,1.0,0.0,141046.40098032204
1859,3,3,1993,1.0,0.0,0.0,233030.53200041692
1030,5,1,1979,1.0,0.0,0.0,142573.0472763568
1928,3,1,1977,0.0,1.0,0.0,177201.98671777427
1292,5,1,1993,0.0,0.0,1.0,151737.49448594952
1501,2,3,1968,0.0,0.0,1.0,252735.01904574453
2119,4,1,1987,0.0,1.0,0.0,131755.6964601234
2705,3,1,2014,0.0,0.0,1.0,194230.8018589382
1358,2,1,1961,0.0,1.0,0.0,141939.66193496625
1003,3,2,1965,0.0,0.0,1.0,93419.44815956292
2460,3,2,1966,1.0,0.0,0.0,300911.121458418
1124,4,3,1985,1.0,0.0,0.0,184634.04317577116
2134,2,3,2016,0.0,0.0,1.0,194220.53197643155
2755,2,3,1984,0.0,0.0,1.0,212109.7830987094
1370,4,2,1961,0.0,1.0,0.0,268557.91051049577
2404,2,3,1968,0.0,0.0,1.0,271011.17572499294
2284,5,3,1963,0.0,1.0,0.0,301611.36941426684
2198,2,2,1991,0.0,0.0,1.0,251198.87918440253
2044,2,3,1981,1.0,0.0,0.0,264785.1809905062
1156,5,3,2002,0.0,0.0,1.0,204416.3631906722
2476,2,2,2009,0.0,1.0,0.0,197844.37902514992
2070,2,1,1997,0.0,0.0,1.0,287427.5363171703
2031,3,3,2011,0.0,0.0,1.0,197606.98219967625
2962,5,1,2015,0.0,0.0,1.0,399174.3304825448
1097,4,3,1979,0.0,0.0,1.0,34180.95336633033
2222,5,2,1975,0.0,0.0,1.0,342777.4207530924
2570,4,1,2007,1.0,0.0,0.0,240464.0744296615
1973,4,3,1987,0.0,0.0,1.0,240126.84990242295
1753,2,2,1986,0.0,1.0,0.0,215737.31815895843
1482,3,2,1984,0.0,0.0,1.0,208915.7703662719
1486,5,2,1953,1.0,0.0,0.0,294901.532580108
1948,5,3,1993,0.0,1.0,0.0,291115.8761724277
2257,3,2,2002,0.0,0.0,1.0,276848.4615835189
2515,5,3,1965,1.0,0.0,0.0,197432.25943638865
2208,3,1,1997,1.0,0.0,0.0,110122.37449896093
1914,4,3,1994,0.0,1.0,0.0,243726.94773990987
1593,4,1,2003,0.0,0.0,1.0,206058.74156121927
1820,4,3,1976,1.0,0.0,0.0,222591.3050697388
2953,3,1,1968,0.0,1.0,0.0,315491.5382549024
2046,2,2,1999,0.0,0.0,1.0,278110.00886316295
2268,4,1,1982,0.0,0.0,1.0,218472.53797766444
1808,3,3,2002,0.0,1.0,0.0,171932.64953156156
2743,5,2,1957,1.0,0.0,0.0,318023.33373774844
1307,2,2,1950,1.0,0.0,0.0,77399.7996114354
2133,3,2,1992,0.0,1.0,0.0,204550.86546028775
2397,5,1,1973,0.0,0.0,1.0,280108.7150142698
1882,3,3,1974,1.0,0.0,0.0,263117.5636179977
1645,2,2,2017,0.0,1.0,0.0,115738.60239613194
2042,4,1,2007,1.0,0.0,0.0,254734.0646960392
1716,5,3,2003,0.0,1.0,0.0,230101.93749405292
2004,3,3,1957,0.0,0.0,1.0,146784.67889553995
2721,3,3,2001,0.0,1.0,0.0,287963.4562780949
2467,4,3,1989,1.0,0.0,0.0,236027.6571659321
2541,2,1,1971,0.0,0.0,1.0,274793.1676942491
1303,2,1,2020,0.0,0.0,1.0,136895.19444080623
2101,2,1,1968,1.0,0.0,0.0,244358.2093424381
2900,2,3,1960,1.0,0.0,0.0,329957.57204773085
2272,4,2,1984,0.0,0.0,1.0,196771.2396399904
1176,4,3,1952,1.0,0.0,0.0,146246.97398520622
2004,3,3,1993,0.0,0.0,1.0,202831.91828514705
2426,4,2,1976,1.0,0.0,0.0,279755.3596462243
1193,3,3,1968,1.0,0.0,0.0,188967.6611724338
2600,5,2,2000,1.0,0.0,0.0,270991.087312949
2639,5,2,1999,0.0,0.0,1.0,254952.5513466081
2699,4,1,2021,0.0,0.0,1.0,328920.9015625915
1818,3,3,1988,0.0,0.0,1.0,230213.67472940733
1454,3,1,1953,0.0,0.0,1.0,188530.64444892344
1877,2,3,1972,0.0,0.0,1.0,180982.50577752985
2234,5,3,2004,0.0,0.0,1.0,292292.5868656644
2284,2,3,2002,0.0,1.0,0.0,249924.15634104845
1402,3,2,1968,0.0,1.0,0.0,206609.4961695184
1169,4,2,1978,0.0,1.0,0.0,42560.73786614984
1537,3,3,1993,0.0,0.0,1.0,210621.89869675375
1292,4,1,1964,0.0,1.0,0.0,108932.46539502456
1348,2,2,1952,0.0,1.0,0.0,187997.6775453397
1830,2,2,1988,0.0,1.0,0.0,100447.52867888038
1761,4,2,1968,1.0,0.0,0.0,206274.0685878849
2541,4,3,1978,0.0,0.0,1.0,334559.60803261364
2801,5,2,2016,0.0,0.0,1.0,285341.5487117096
2299,3,2,1976,0.0,0.0,1.0,268574.27490104
1144,4,1,1956,0.0,0.0,1.0,156326.9321107756
1175,4,2,2001,0.0,0.0,1.0,123022.277105345
1158,5,2,1994,0.0,1.0,0.0,176980.1109535275
2508,3,1,1953,0.0,1.0,0.0,293442.72553323046
2362,3,2,2017,1.0,0.0,0.0,184863.627782527
1504,4,2,1959,0.0,1.0,0.0,132797.6870594403
1514,3,2,1990,0.0,1.0,0.0,77560.05022608014
2753,4,3,2002,1.0,0.0,0.0,313822.9204730553
1542,4,1,2014,1.0,0.0,0.0,162042.1343300916
2762,4,2,1955,0.0,0.0,1.0,266897.6325804607
2806,2,3,2009,0.0,1.0,0.0,185105.00781561603
1915,3,2,1997,0.0,0.0,1.0,166307.46174051578
1946,3,3,2004,1.0,0.0,0.0,232270.8836980708
2823,5,1,1978,1.0,0.0,0.0,370667.4460969007
1273,3,3,2013,0.0,1.0,0.0,182515.89820532125
2382,4,1,2019,1.0,0.0,0.0,307767.7817502471
1276,3,2,1986,1.0,0.0,0.0,198355.37965298028
1149,2,2,1975,0.0,0.0,1.0,156762.8139613774
2454,3,3,1970,0.0,1.0,0.0,258873.25867903756
2214,3,1,1990,0.0,1.0,0.0,329883.73000908474
2642,5,2,1971,0.0,0.0,1.0,314174.1658832934
